psy_code,top5_mean,total_mean,weighted_mean,weighted_mean_Normalization,reg_date,purpose
P20250716BB5E,205.2,81.68,131.088,5.0,2025-09-29 16:49:26.764381,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250716BE86,31.6,7.9,17.380000000000003,2.007536231884058,2025-09-29 16:49:26.783259,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507178C27,194.4,84.18181818181819,128.26909090909092,5.0,2025-09-29 16:49:26.805887,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507183B0A,10.4,4.238095238095238,6.702857142857143,1.3885714285714286,2025-09-29 16:49:26.825207,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250718B4BE,10.8,4.2272727272727275,6.856363636363637,1.3974703557312254,2025-09-29 16:49:26.845788,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507213ACA,125.2,63.6,88.24000000000001,5.0,2025-09-29 16:49:26.865533,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507217086,91.0,40.17391304347826,60.504347826086956,4.507498424700693,2025-09-29 16:49:26.888155,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072176E5,56.0,26.5,38.3,3.2202898550724637,2025-09-29 16:49:26.909021,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250721C339,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.911935,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072289FD,95.8,53.04347826086956,70.14608695652174,5.0,2025-09-29 16:49:26.934757,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250722BAB6,86.2,49.3125,64.0675,4.714057971014492,2025-09-29 16:49:26.950862,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250722D67F,132.0,57.0,87.0,5.0,2025-09-29 16:49:26.971938,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072322B4,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.976011,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072408CB,116.4,67.95238095238095,87.33142857142857,5.0,2025-09-29 16:49:26.997329,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250724CD24,4.4,2.4444444444444446,3.226666666666667,1.1870531400966184,2025-09-29 16:49:27.007289,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202508039384,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.012883,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250806E7E9,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.015725,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025080762D7,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.018577,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202508119E7D,2.6,2.6,2.6,1.1507246376811595,2025-09-29 16:49:27.024755,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025081356D5,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1932367149758454,2025-09-29 16:49:27.029462,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507041AFF,8.8,8.8,8.8,1.502857142857143,2025-09-29 16:49:27.037545,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507046A44,3.6,3.6,3.6000000000000005,1.2057142857142857,2025-09-29 16:49:27.044323,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507070C5F,0.0,0.0,0.0,1.0,2025-09-29 16:49:27.047281,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507074212,2.8,2.3333333333333335,2.52,1.144,2025-09-29 16:49:27.054840,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507075FAD,2.5,2.5,2.5,1.1428571428571428,2025-09-29 16:49:27.060440,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507086502,3.25,3.25,3.25,1.1857142857142857,2025-09-29 16:49:27.066240,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250708740B,43.0,20.0,29.2,2.6685714285714286,2025-09-29 16:49:27.090345,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250708B5F0,2.0,2.0,2.0,1.1142857142857143,2025-09-29 16:49:27.095280,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070901E3,1.0,1.0,1.0,1.0571428571428572,2025-09-29 16:49:27.099349,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507093825,3.4,3.4,3.4000000000000004,1.1942857142857144,2025-09-29 16:49:27.106584,"""purpose=calibration;celling_parameter=70;author=Yumin"""
