psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P20250806E7E9,0.0,0.0,1.0,2025-09-22 16:15:16.877560,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-22 16:15:16.880589,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202508119E7D,10.4,10.4,1.6028985507246376,2025-09-22 16:15:16.886970,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025081356D5,13.333333333333334,13.333333333333334,1.7729468599033815,2025-09-22 16:15:16.891857,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507041AFF,35.2,35.2,3.0114285714285716,2025-09-22 16:15:16.901166,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507046A44,14.4,14.4,1.822857142857143,2025-09-22 16:15:16.907375,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-22 16:15:16.910792,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507074212,11.2,9.333333333333334,1.576,2025-09-22 16:15:16.918067,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507075FAD,10.0,10.0,1.5714285714285714,2025-09-22 16:15:16.923900,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507086502,13.0,13.0,1.7428571428571429,2025-09-22 16:15:16.929282,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250708740B,172.0,80.0,5.0,2025-09-22 16:15:16.953823,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250708B5F0,8.0,8.0,1.457142857142857,2025-09-22 16:15:16.958615,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070901E3,4.0,4.0,1.2285714285714286,2025-09-22 16:15:16.962521,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507093825,13.6,13.6,1.7771428571428571,2025-09-22 16:15:16.969086,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-22 16:15:16.971992,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070959FC,4.0,4.0,1.2285714285714286,2025-09-22 16:15:16.975943,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025070965A7,8.0,8.0,1.457142857142857,2025-09-22 16:15:16.980460,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507098064,5.333333333333333,5.333333333333333,1.3047619047619048,2025-09-22 16:15:16.985743,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507102E70,3.0,3.0,1.1714285714285715,2025-09-22 16:15:16.991300,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-22 16:15:16.995032,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507109373,14.4,14.4,1.822857142857143,2025-09-22 16:15:17.002218,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507109627,42.0,42.0,3.4,2025-09-22 16:15:17.007876,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710DD9E,21.0,21.0,2.2,2025-09-22 16:15:17.013502,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-22 16:15:17.016889,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250710E92D,5.0,5.0,1.2857142857142856,2025-09-22 16:15:17.022473,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025071179A1,20.0,19.333333333333332,2.12,2025-09-22 16:15:17.030468,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250711832F,1.3333333333333333,1.3333333333333333,1.0761904761904761,2025-09-22 16:15:17.035434,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507118C5B,2.6666666666666665,2.6666666666666665,1.1523809523809523,2025-09-22 16:15:17.040128,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250711FD39,80.8,48.8,4.52,2025-09-22 16:15:17.051648,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507154E91,866.4,527.304347826087,5.0,2025-09-22 16:15:17.076282,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-22 16:15:17.079244,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507169BCD,750.4,338.2608695652174,5.0,2025-09-22 16:15:17.102439,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716BB5E,820.8,326.72,5.0,2025-09-22 16:15:17.129200,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250716BE86,126.4,31.6,4.972571428571429,2025-09-22 16:15:17.147160,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507178C27,777.6,336.72727272727275,5.0,2025-09-22 16:15:17.170408,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507183B0A,41.6,16.952380952380953,2.5320816326530613,2025-09-22 16:15:17.190921,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250718B4BE,43.2,16.90909090909091,2.567168831168831,2025-09-22 16:15:17.212798,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507213ACA,500.8,254.4,5.0,2025-09-22 16:15:17.234508,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202507217086,364.0,160.69565217391303,5.0,2025-09-22 16:15:17.258742,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025072176E5,224.0,106.0,5.0,2025-09-22 16:15:17.280933,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-22 16:15:17.284066,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025072289FD,383.2,212.17391304347825,5.0,2025-09-22 16:15:17.308794,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250722BAB6,344.8,197.25,5.0,2025-09-22 16:15:17.326090,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250722D67F,528.0,228.0,5.0,2025-09-22 16:15:17.348118,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-22 16:15:17.351997,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025072408CB,465.6,271.8095238095238,5.0,2025-09-22 16:15:17.375621,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250724CD24,17.6,9.777777777777779,1.7375238095238097,2025-09-22 16:15:17.385403,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-22 16:15:17.390310,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-22 16:15:17.393860,"""purpose=calibration;celling_parameter=70;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-22 16:15:17.396839,"""purpose=calibration;celling_parameter=70;author=Yumin"""
