psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P202507109627,0.5,0.5,1.0606060606060606,2025-09-08 10:35:54.600462,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710DD9E,6.25,6.25,1.7575757575757576,2025-09-08 10:35:54.606329,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-08 10:35:54.609378,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250710E92D,3.0,3.0,1.3636363636363638,2025-09-08 10:35:54.615897,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025071179A1,10.2,9.166666666666666,2.161212121212121,2025-09-08 10:35:54.623500,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,1.0404040404040404,2025-09-08 10:35:54.629174,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507118C5B,2.0,2.0,1.2424242424242424,2025-09-08 10:35:54.634168,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250711FD39,50.8,27.8,5.0,2025-09-08 10:35:54.645479,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507154E91,186.4,59.78260869565217,5.0,2025-09-08 10:35:54.668409,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-08 10:35:54.672088,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507169BCD,45.6,13.956521739130435,4.225928853754941,2025-09-08 10:35:54.695335,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716BB5E,54.2,14.72,4.6984242424242435,2025-09-08 10:35:54.719997,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250716BE86,1.0,0.25,1.0666666666666667,2025-09-08 10:35:54.737947,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507178C27,70.8,24.5,5.0,2025-09-08 10:35:54.759925,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507183B0A,27.8,11.571428571428571,3.1894372294372295,2025-09-08 10:35:54.780919,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250718B4BE,28.4,11.363636363636363,3.2034159779614324,2025-09-08 10:35:54.801900,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507213ACA,114.8,42.6,5.0,2025-09-08 10:35:54.821571,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507217086,59.0,20.956521739130434,5.0,2025-09-08 10:35:54.844119,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072176E5,103.0,28.818181818181817,5.0,2025-09-08 10:35:54.866237,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-08 10:35:54.869360,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072289FD,91.6,27.434782608695652,5.0,2025-09-08 10:35:54.891331,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250722BAB6,69.2,31.6875,5.0,2025-09-08 10:35:54.908188,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250722D67F,95.4,29.238095238095237,5.0,2025-09-08 10:35:54.929546,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-08 10:35:54.933741,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025072408CB,50.8,18.952380952380953,4.841385281385282,2025-09-08 10:35:54.954251,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250724CD24,4.4,2.5555555555555554,1.399191919191919,2025-09-08 10:35:54.964598,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202508039384,0.3333333333333333,0.3333333333333333,1.0404040404040404,2025-09-08 10:35:54.969576,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-08 10:35:54.972897,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-08 10:35:54.975905,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202508119E7D,3.8,3.8,1.4606060606060605,2025-09-08 10:35:54.982483,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025081356D5,2.6666666666666665,2.6666666666666665,1.323232323232323,2025-09-08 10:35:54.987412,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507041AFF,17.2,17.2,3.023529411764706,2025-09-08 10:35:54.995558,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507046A44,8.4,8.4,1.988235294117647,2025-09-08 10:35:55.002023,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-08 10:35:55.005071,"""purpose=calibration;celling_parameter=34;author=Yumin"""
P202507074212,5.0,4.166666666666667,1.5294117647058822,2025-09-08 10:35:55.012566,"""purpose=calibration;celling_parameter=34;author=Yumin"""
